4MA Error,4MA Squared Error,4MA Absolute Error
1371.0,1879864,1371.0
219.5,52704,219.5
705.25,497386,705.25
1971.0,3884898,1971.0
144.0,20874,144.0
-373.0,139192,373.0
-347.75,122476,347.75
-230.0,54182,230.0
1438.0,2067873,1438.0
207.5,43352,207.5
586.75,348365,586.75
651.25,424130,651.25
-219.0,48014,219.0
644.0,415002,644.0
422.5,178622,422.5
-400.5,160832,400.5
386.75,150505,386.75
-29.0,3648,51.5
803.75,646074,803.75
877.0,769208,877.0
1207.0,1459814,1207.0
1247.5,1556288,1247.5
-629.0,402054,629.0
-335.75,112804,335.75
2301.75,5298111,2301.75
3497.5,12235321,3497.5
-107.75,11690,107.75
873.25,762677,873.25
406.0,165102,406.0
3346.0,11196238,3346.0
2375.25,5641869,2375.25
2377.25,5658295,2377.25
-530.25,281349,530.25
4078.0,16631828,4078.0
3936.75,15498258,3936.75
3845.5,14788158,3845.5
1766.25,3119647,1766.25
3910.5,15292311,3910.5
758.5,575328,758.5
681.75,465174,681.75
1164.25,1363738,1164.25
-406.5,167027,406.5
137.25,18955,137.25
-1299.5,1691110,1299.5
-297.0,91263,297.0
-123.0,19974,123.0
745.75,556509,745.75
-352.5,124498,352.5
2740.5,7511109,2740.5
-2911.75,8482355,2911.75
-1063.5,1131040,1063.5
960.5,922578,960.5
1329.5,1768904,1329.5
-634.5,403506,634.5
-1505.75,2268703,1505.75
-1356.25,1839500,1356.25
1747.0,3055611,1747.0
-239.25,58341,239.25
1161.75,1349752,1161.75
5264.5,27716240,5264.5
869.25,759289,869.25
378.5,143689,378.5
1161.5,1350566,1161.5
283.5,81748,283.5
-1294.5,1678122,1294.5
-1050.25,1103318,1050.25
-1819.0,3309610,1819.0
-661.25,437826,661.25
487.25,237859,487.25
554.25,307886,554.25
-701.5,492573,701.5
1447.75,2097310,1447.75
2174.25,4728366,2174.25
2186.5,4781175,2186.5
1945.5,3785974,1945.5
2465.25,6085704,2465.25
-111.5,12638,111.5
99.25,9857,99.25
-561.25,315433,561.25
-737.0,545724,737.0
-1253.5,1571820,1253.5
420.5,176846,420.5
-688.25,476348,688.25
1742.5,3039044,1742.5
1212.25,1469563,1212.25
-223.5,440638,587.5
-639.75,409607,639.75
-321.0,104380,321.0
257.5,67034,257.5
-3323.5,11045827,3323.5
-1526.0,2328692,1526.0
1109.5,1231710,1109.5
1224.25,1499047,1224.25
1410.0,1988548,1410.0
1460.25,2132381,1460.25
-268.25,72310,268.25
96.0,9748,96.0
686.0,471216,686.0
482.75,235377,482.75
1669.25,2791238,1669.25
-1240.0,1538138,1240.0
-523.0,274138,523.0
-1337.75,1790931,1337.75
-635.5,404652,635.5
1939.0,3760542,1939.0
1597.75,2554826,1597.75
1986.0,3944492,1986.0
1766.0,3119074,1766.0
1782.25,3176547,1782.25
1911.5,3654102,1911.5
-256.0,66092,256.0
1756.75,3087352,1756.75
-150.25,23823,150.25
96.25,10419,96.25
-21.75,481,21.75
1669.75,2788307,1669.75
-1296.0,1680378,1296.0
651.0,451972,651.0
637.5,406900,637.5
-304.5,94897,304.5
1527.0,2331796,1527.0
634.0,402658,634.0
831.25,691040,831.25
205.75,44319,205.75
-1220.0,1489515,1220.0
-821.0,674044,821.0
-536.5,288398,536.5
-1063.25,1133256,1063.25
2730.75,7459098,2730.75
-1223.25,1497764,1223.25
314.25,98944,314.25
802.25,644123,802.25
-624.5,390096,624.5
171.5,31000,171.5
298.75,89608,298.75
-1183.5,1401202,1183.5
-215.5,46498,215.5
-979.25,959083,979.25
-808.25,657107,808.25
624.5,393818,624.5
780.25,608882,780.25
-753.5,567946,753.5
-833.5,695138,833.5
462.75,218021,462.75
833.75,698495,833.75
865.5,749790,865.5
792.25,627739,792.25
1079.25,1165730,1079.25
-141.25,22235,141.25
-730.5,537486,730.5
75.0,7824,75.0
490.75,241191,490.75
-62.25,4145,62.25
1320.5,1743731,1320.5
330.75,115714,330.75
1267.25,1605955,1267.25
25.5,1586,30.5
474.0,229236,474.0
-100.75,10356,100.75
566.75,323671,566.75
2265.0,5133374,2265.0
-53.5,2880,53.5
-418.0,177180,418.0
16.5,448,16.5
-51.5,2937,51.5
682.25,468398,682.25
793.25,630926,793.25
1065.0,1134610,1065.0
1079.0,1164874,1079.0
-13.0,1016,29.0
-247.25,61700,247.25
2605.75,6790819,2605.75
51.0,2610,51.0
911.5,831270,911.5
490.75,241049,490.75
-112.25,12643,112.25
729.25,532313,729.25
1357.25,1843800,1357.25
-374.0,139894,374.0
1578.5,2491857,1578.5
958.0,920096,958.0
634.75,404962,634.75
1319.5,1749339,1319.5
-531.25,282420,531.25
-945.75,894572,945.75
-44.0,2474,44.0
960.0,923518,960.0
1198.75,1437163,1198.75
1175.0,1381166,1175.0
-898.0,806532,898.0
961.0,923716,961.0
1009.25,1019243,1009.25
395.75,159005,395.75
-360.25,132352,360.25
-489.75,240335,489.75
-127.75,18428,127.75
-288.5,83358,288.5
-532.0,283142,532.0
275.25,78283,275.25
534.0,285974,534.0
763.5,582993,763.5
-651.75,426593,651.75
-902.5,817644,902.5
457.75,211131,457.75
-1357.25,1842395,1357.25
265.75,71752,265.75
785.5,619194,785.5
3992.75,15942808,3992.75
-461.0,212543,461.0
-1369.0,1889330,1369.0
-424.25,180463,424.25
1812.5,3286852,1812.5
1755.5,3082015,1755.5
186.25,46635,186.25
1547.75,2395729,1547.75
-1931.0,3740116,1931.0
1078.25,1163101,1078.25
431.25,188489,431.25
1938.0,3755988,1938.0
-238.75,57026,238.75
374.0,140266,374.0
136.25,18575,136.25
106.5,11376,106.5
170.75,30661,170.75
1759.5,3101684,1759.5
140.75,29764,140.75
1353.75,1833593,1353.75
1217.5,1483048,1217.5
-519.25,270760,519.25
411.75,169759,411.75
687.75,473031,687.75
-704.0,496784,704.0
-185.0,39887,185.0
949.25,901762,949.25
-545.75,297899,545.75
408.5,167008,408.5
-376.0,143238,376.0
-487.0,237190,487.0
961.0,924012,961.0
808.0,653178,808.0
1870.25,3498636,1870.25
-709.5,503456,709.5
1056.75,1117243,1056.75
1602.0,2566412,1602.0
-156.5,27858,156.5
120.5,14652,120.5
487.75,239041,487.75
-655.0,429458,655.0
-1631.5,2663198,1631.5
-1069.75,1144884,1069.75
725.5,526404,725.5
-925.0,859496,925.0
2177.75,4746101,2177.75
-544.75,297041,544.75
198.0,39248,198.0
-363.0,132050,363.0
-962.25,926220,962.25
-53.25,2927,53.25
1755.0,3080267,1755.0
-284.75,81148,284.75
-200.25,40318,200.25
1285.75,1654704,1285.75
4349.5,18922396,4349.5
4633.25,21475983,4633.25
4454.25,19849809,4454.25
444.5,198453,444.5
-689.75,481199,689.75
-2097.75,4401010,2097.75
1598.0,2564865,1598.0
343.5,118092,343.5
1497.0,2242024,1497.0
795.5,632851,795.5
-2380.75,5668176,2380.75
-2360.75,5573373,2360.75
-1711.75,2930109,1711.75
-1301.0,1693204,1301.0
2284.0,5217402,2284.0
-1249.75,1561938,1249.75
1274.25,1624433,1274.25
1626.75,2648409,1626.75
-144.5,33100,144.5
-78.0,6236,78.0
-112.0,13100,112.0
-1699.0,2888326,1699.0
1246.75,1555686,1246.75
1360.0,1849632,1360.0
1381.0,1908380,1381.0
1073.75,1160558,1073.75
759.5,577755,759.5
1500.25,2251373,1500.25
1432.5,2052194,1432.5
1536.25,2361454,1536.25
-1446.75,2093120,1446.75
-1548.25,2397195,1548.25
-1458.0,2125818,1458.0
-308.5,97526,308.5
2107.0,4440142,2107.0
-765.25,585649,765.25
822.5,677969,822.5
-1391.5,1936428,1391.5
1198.5,1436408,1198.5
-681.0,463808,681.0
2024.0,4098320,2024.0
-433.75,188491,433.75
-1254.25,1575436,1254.25
4456.25,19861742,4456.25
861.5,756951,861.5
-1288.25,1663226,1288.25
-17.25,2354,45.25
-2771.75,7683240,2771.75
1670.25,2794732,1670.25
3637.5,13244642,3637.5
2492.0,6211992,2492.0
871.5,760674,871.5
4239.5,17981185,4239.5
-1549.25,2400358,1549.25
-2526.75,6384905,2526.75
-568.5,324558,568.5
952.25,909896,952.25
-2083.25,4340674,2083.25
-3003.75,9022584,3003.75
486.25,237169,486.25
1309.0,1714264,1309.0
-2327.0,5414936,2327.0
-1398.5,1956421,1398.5
1493.0,2229146,1493.0
1658.5,2752978,1658.5
-517.25,272927,517.25
245.5,60352,245.5
1149.0,1321730,1149.0
810.75,662266,810.75
1250.25,1563374,1250.25
1837.25,3382351,1837.25
1315.75,1731276,1315.75
1410.5,1989585,1410.5
1152.25,1327962,1152.25
1584.75,2511463,1584.75
1954.0,3827488,1954.0
2094.5,4387608,2094.5
560.5,317719,560.5
-6.0,1170,33.0
-407.0,167724,407.0
-1431.0,2047827,1431.0
1675.25,2806503,1675.25
2049.0,4198576,2049.0
557.75,311388,557.75
-440.0,193605,440.0
1668.0,2786022,1668.0
1316.25,1732779,1316.25
1636.0,2677546,1636.0
-410.0,168180,410.0
-560.0,314252,560.0
1798.75,3236514,1798.75
819.5,673312,819.5
-37.0,5794,66.5
1682.0,2844296,1682.0
2092.5,4378896,2092.5
2499.75,6263274,2499.75
283.25,80277,283.25
-2305.75,5317313,2305.75
-1296.75,1681867,1296.75
-537.5,299738,537.5
-196.0,38422,196.0
-1176.5,1384180,1176.5
-6.25,557,22.25
549.0,301802,549.0
540.25,291927,540.25
2015.25,4062400,2015.25
346.5,120133,346.5
2881.25,8302262,2881.25
139.0,19812,139.0
-113.5,13222,113.5
1432.5,2056301,1432.5
3093.25,9569309,3093.25
2990.5,8943296,2990.5
-496.0,246506,496.0
1435.75,2061892,1435.75
-1464.25,2144048,1464.25
-724.75,526208,724.75
-323.5,123949,323.5
170.75,29410,170.75
-782.75,614366,782.75
900.0,812721,900.0
76.75,28558,148.75
1225.25,1502864,1225.25
-363.0,134078,363.0
1438.25,2068805,1438.25
-107.25,11592,107.25
699.25,490152,699.25
3456.5,11947485,3456.5
-1023.75,1048160,1023.75
-1248.0,1560318,1248.0
-1102.0,1214462,1102.0
838.0,709167,838.0
1557.25,2425094,1557.25
-1154.75,1333673,1154.75
-1655.25,2741919,1655.25
-749.25,562219,749.25
2890.25,8361908,2890.25
1555.75,2420394,1555.75
-441.0,194624,441.0
72.25,5710,72.25
228.75,52562,228.75
2383.75,5684187,2383.75
-737.0,543456,737.0
303.25,92377,303.25
-1013.5,1027859,1013.5
748.75,560647,748.75
934.5,873466,934.5
1533.75,2353334,1533.75
416.5,173572,416.5
-228.0,52109,228.0
106.0,11954,106.0
355.0,126104,355.0
391.5,153307,391.5
102.25,10793,102.25
-110.25,12204,110.25
180.75,33138,180.75
-56.75,3528,56.75
145.25,23831,145.25
284.25,86932,284.25
-560.75,314779,560.75
721.0,520395,721.0
-465.75,216933,465.75
723.25,523421,723.25
723.25,523421,723.25
374.75,146962,374.75
-102.25,10662,102.25
-550.0,302560,550.0
-777.75,604935,777.75
-635.25,403561,635.25
821.5,675005,821.5
-419.25,175844,419.25
1741.75,3037910,1741.75
1774.75,3163889,1774.75
1934.75,3743325,1934.75
1321.0,1745132,1321.0
-475.5,228040,475.5
-385.75,153530,385.75
-589.75,347810,589.75
2356.75,5555429,2356.75
2393.75,5730820,2393.75
133.75,17967,133.75
-112.25,13243,112.25
1429.5,2043730,1429.5
-1185.0,1404526,1185.0
1081.5,1170948,1081.5
-576.75,332692,576.75
-431.75,186893,431.75
-374.25,140086,374.25
1077.75,1161684,1077.75
-997.5,995156,997.5
898.25,806929,898.25
-267.0,71441,267.0
2595.25,6735448,2595.25
1902.25,3623328,1902.25
357.5,129706,357.5
1660.0,2758875,1660.0
985.5,971788,985.5
955.75,913823,955.75
-215.0,46232,215.0
801.75,642842,801.75
846.75,717012,846.75
818.25,670051,818.25
1029.25,1059370,1029.25
239.5,57404,239.5
1001.25,1003329,1001.25
752.5,566416,752.5
793.75,631019,793.75
-383.25,150896,383.25
2425.25,5882082,2425.25
-2.75,316,15.75
1062.5,1128942,1062.5
445.5,199804,445.5
2480.5,6156158,2480.5
2671.5,7142514,2671.5
3184.5,10141640,3184.5
164.0,31596,164.0
1149.75,1321981,1149.75
1019.0,1038442,1019.0
1123.5,1262526,1123.5
1180.75,1394222,1180.75
54.25,3270,54.25
879.25,773110,879.25
2886.5,8332492,2886.5
875.25,766214,875.25
916.75,840995,916.75
3219.75,10366854,3219.75
2779.0,7723152,2779.0
-539.5,291122,539.5
-1331.5,1775392,1331.5
-1418.75,2012906,1418.75
-1627.25,2648165,1627.25
-2035.5,4146153,2035.5
1159.75,1345517,1159.75
1192.25,1421464,1192.25
1192.25,1421464,1192.25
-557.25,310570,557.25
-604.0,369043,604.0
-200.75,40505,200.75
3065.75,9399292,3065.75
-623.0,388516,623.0
-495.5,245886,495.5
4422.0,19564594,4422.0
91.5,9000,91.5
211.75,49779,211.75
2478.75,6144577,2478.75
4413.75,19481226,4413.75
1564.25,2450699,1564.25
2493.75,6218937,2493.75
242.25,58786,242.25
2877.25,8278925,2877.25
-949.75,915716,949.75
1237.75,1532201,1237.75
1108.0,1228292,1108.0
1018.25,1036924,1018.25
927.0,863550,927.0
4093.25,16754931,4093.25
1029.0,1060194,1029.0
-309.0,109180,309.0
1733.5,3005330,1733.5
1090.75,1193982,1090.75
-764.75,589013,764.75
2205.0,4862296,2205.0
751.25,564544,751.25
1719.75,2958339,1719.75
1446.0,2091326,1446.0
360.0,130316,360.0
954.25,910783,954.25
-99.5,13935,99.5
1492.25,2228351,1492.25
1661.5,2761684,1661.5
714.0,510122,714.0
992.5,985070,992.5
776.5,603352,776.5
1717.0,2948260,1717.0
1044.0,1089946,1044.0
1297.25,1683214,1297.25
1465.5,2152752,1465.5
665.75,443460,665.75
1617.75,2623378,1617.75
3315.75,10995079,3315.75
157.5,25494,157.5
280.75,79801,280.75
1762.0,3104681,1762.0
-784.5,617006,784.5
2834.25,8033129,2834.25
3783.0,14311931,3783.0
4845.25,23476665,4845.25
3434.0,11792358,3434.0
3064.25,9389643,3064.25
-77.75,16322,101.25
3040.75,9246964,3040.75
1245.25,1550946,1245.25
962.0,926450,962.0
673.5,454374,673.5
1052.0,1108270,1052.0
3294.5,10853896,3294.5
3503.5,12275892,3503.5
562.75,316816,562.75
865.75,752028,865.75
3375.0,11391318,3375.0
1393.5,1942378,1393.5
2462.75,6065271,2462.75
3548.5,12593932,3548.5
669.25,453353,669.25
2068.75,4279766,2068.75
5174.5,26777740,5174.5
587.75,345840,587.75
980.75,961912,980.75
1066.25,1137606,1066.25
2285.5,5223626,2285.5
3606.25,13007628,3606.25
225.5,54948,225.5
1782.5,3177407,1782.5
570.25,325191,570.25
379.75,144665,379.75
1258.0,1587672,1258.0
468.75,242611,468.75
1413.0,1996996,1413.0
2192.75,4927211,2192.75
1610.5,2594217,1610.5
1347.75,1816492,1347.75
2352.5,5536346,2352.5
1413.0,1996996,1413.0
4226.75,17865854,4226.75
1822.0,3336198,1822.0
684.25,494697,684.25
2671.5,7173964,2671.5
1004.5,1009040,1004.5
1570.25,2469740,1570.25
4689.75,21999975,4689.75
-176.75,35908,176.75
2072.5,4295592,2072.5
798.5,638000,798.5
1776.25,3155230,1776.25
3099.0,9604961,3099.0
353.0,129440,353.0
3640.25,13270825,3640.25
680.5,463096,680.5
651.0,424362,651.0
651.0,424362,651.0
3565.25,12722954,3565.25
1931.0,3729306,1931.0
1769.25,3131364,1769.25
1317.25,1735343,1317.25
1190.0,1416558,1190.0
2817.5,7938689,2817.5
300.0,90006,300.0
132.0,18296,132.0
495.0,245034,495.0
232.0,57132,232.0
446.0,198918,446.0
392.75,157111,392.75
446.75,199588,446.75
443.0,196906,443.0
333.25,111118,333.25
404.0,163866,404.0
404.0,163866,404.0
460.75,213370,460.75
333.25,111118,333.25
222.75,50725,222.75
232.0,57132,232.0
495.0,245034,495.0
392.75,157111,392.75
264.25,69841,264.25
443.0,196906,443.0
288.25,83159,288.25
504.0,254162,504.0
1068.0,1140648,1068.0
796.75,635033,796.75
4477.75,20051419,4477.75
1376.25,1896607,1376.25
-176.25,31385,176.25
2447.25,5989127,2447.25
1399.0,1958848,1399.0
318.75,101612,318.75
686.5,474087,686.5
497.0,247912,497.0
301.25,90879,301.25
178.0,33592,178.0
287.5,82916,287.5
272.25,74785,272.25
4330.25,18751666,4330.25
3959.0,15674192,3959.0
965.5,932558,965.5
926.75,862686,926.75
4336.0,18807200,4336.0
3595.75,12935806,3595.75
2845.5,8100063,2845.5
2915.0,8497430,2915.0
3164.25,10026268,3164.25
900.75,812239,900.75
1157.25,1339401,1157.25
3716.75,13814601,3716.75
3342.75,11174476,3342.75
1916.5,3675304,1916.5
4027.5,16220980,4027.5
1321.75,1747148,1321.75
1543.5,2383180,1543.5
2779.75,7727202,2779.75
519.5,270758,519.5
4008.25,16067246,4008.25
-593.25,353158,593.25
-355.5,128420,355.5
1549.75,2402061,1549.75
1003.75,1007971,1003.75
1141.75,1303602,1141.75
548.0,301648,548.0
548.0,301648,548.0
536.25,287848,536.25
796.75,635216,796.75
536.25,287848,536.25
650.0,422608,650.0
578.0,334100,578.0
513.25,264292,513.25
561.25,315363,561.25
598.25,359699,598.25
527.25,279879,527.25
725.75,527730,725.75
545.25,297955,545.25
527.25,279879,527.25
513.25,264292,513.25
527.75,280450,527.75
725.75,527730,725.75
662.25,440346,662.25
3120.75,9739222,3120.75
1139.5,1299412,1139.5
3858.25,14927602,3858.25
3857.0,14876666,3857.0
3772.75,14233671,3772.75
2891.25,8361607,2891.25
1689.75,2855421,1689.75
2247.0,5049038,2247.0
5310.75,28204557,5310.75
1369.5,1883720,1369.5
692.5,481479,692.5
838.75,703666,838.75
3147.5,9907206,3147.5
2472.0,6111392,2472.0
2014.25,4057385,2014.25
19.25,1092,26.25
312.0,111744,312.0
737.75,560127,737.75
1040.25,1084374,1040.25
1216.5,1479974,1216.5
3832.0,14684736,3832.0
411.0,170222,411.0
3054.5,9330159,3054.5
3914.75,15325434,3914.75
1232.75,1520780,1232.75
4655.75,21677531,4655.75
524.5,277652,524.5
1749.25,3059900,1749.25
1778.75,3164008,1778.75
2866.5,8217072,2866.5
3589.5,12885354,3589.5
1849.25,3419787,1849.25
1844.25,3401262,1844.25
602.25,363779,602.25
622.75,388360,622.75
780.75,609634,780.75
1795.75,3224723,1795.75
596.25,355515,596.25
992.0,989256,992.0
939.75,883735,939.75
927.25,859850,927.25
1007.5,1015102,1007.5
1052.5,1108946,1052.5
754.25,569182,754.25
1437.5,2066427,1437.5
1847.5,3414666,1847.5
1357.0,1842026,1357.0
3893.25,15158676,3893.25
1405.25,1974756,1405.25
1190.25,1416846,1190.25
783.75,619415,783.75
1434.5,2057975,1434.5
1858.25,3453555,1858.25
1445.25,2089496,1445.25
2168.25,4701426,2168.25
3628.5,13172990,3628.5
-1326.0,1758400,1326.0
1433.5,2054944,1433.5
316.5,100314,316.5
3802.5,14459763,3802.5
1054.25,1111691,1054.25
-950.0,902530,950.0
-549.75,309421,549.75
1623.5,2639990,1623.5
2737.0,7491518,2737.0
-1074.0,1154080,1074.0
3851.0,14830530,3851.0
374.5,142323,374.5
-1209.5,1462989,1209.5
1252.75,1569387,1252.75
726.75,530471,726.75
-693.0,481733,693.0
1320.75,1745027,1320.75
1219.75,1491371,1219.75
1450.0,2103798,1450.0
319.25,104575,319.25
2191.0,4800608,2191.0
438.5,194640,438.5
656.0,430594,656.0
815.25,664891,815.25
383.5,147153,383.5
1729.5,3003845,1729.5
2680.75,7187729,2680.75
2940.25,8645271,2940.25
2935.0,8614310,2935.0
822.25,677932,822.25
923.25,852489,923.25
-83.0,7996,83.0
312.5,100191,312.5
2767.25,7658637,2767.25
3555.25,12639867,3555.25
1657.5,2747835,1657.5
-36.0,7938,81.5
3083.5,9509791,3083.5
3062.5,9379052,3062.5
153.25,24342,153.25
74.0,5786,74.0
-9.5,5302,72.0
-962.75,928837,962.75
1161.0,1348060,1161.0
643.5,414192,643.5
376.0,141692,376.0
440.25,194961,440.25
747.25,559000,747.25
3423.0,11717352,3423.0
644.75,416273,644.75
6602.25,43591216,6602.25
-96.25,12600,96.25
3038.25,9232630,3038.25
156.75,24581,156.75
1047.0,1098104,1047.0
1607.75,2585104,1607.75
1213.25,1472006,1213.25
803.75,646447,803.75
1193.75,1425163,1193.75
1101.0,1212448,1101.0
2487.0,6185458,2487.0
-1002.5,1005340,1002.5
334.75,112088,334.75
1006.25,1013438,1006.25
-367.75,137596,367.75
2560.25,6555220,2560.25
2611.5,6822112,2611.5
1877.75,3548108,1877.75
4036.5,16294173,4036.5
2690.75,7240158,2690.75
1529.25,2340642,1529.25
1480.0,2190446,1480.0
339.0,116620,339.0
2258.25,5099887,2258.25
1128.0,1281130,1128.0
2602.75,6774924,2602.75
3004.0,9024150,3004.0
1725.25,2978556,1725.25
1303.0,1706002,1303.0
1364.5,1862958,1364.5
2890.5,8360406,2890.5
573.25,328712,573.25
3036.75,9222385,3036.75
951.5,906087,951.5
3040.0,9242498,3040.0
1169.25,1367756,1169.25
1150.5,1324092,1150.5
2343.5,5492153,2343.5
-330.75,109430,330.75
243.25,59840,243.25
4316.0,18627920,4316.0
4263.75,18182347,4263.75
508.75,261403,508.75
4239.5,17974210,4239.5
2200.75,4843636,2200.75
1344.75,1808427,1344.75
1863.0,3470798,1863.0
541.75,293500,541.75
1913.0,3659628,1913.0
3205.75,10276961,3205.75
1682.5,2830988,1682.5
1402.25,1966343,1402.25
3898.5,15202534,3898.5
2293.5,5260428,2293.5
4105.5,16861151,4105.5
2275.25,5178557,2275.25
-550.0,302526,550.0
2887.75,8385643,2887.75
2599.5,6757702,2599.5
3190.0,10179272,3190.0
1708.75,2921394,1708.75
1175.5,1387292,1175.5
3743.5,14014354,3743.5
2953.5,8724130,2953.5
1518.75,2309978,1518.75
1462.0,2137612,1462.0
2767.75,7660724,2767.75
2127.75,4528656,2127.75
835.75,698617,835.75
3585.75,12858849,3585.75
3356.75,11267932,3356.75
521.75,275780,521.75
-474.0,227201,474.0
1335.75,1786011,1335.75
-134.75,21670,134.75
405.0,164828,405.0
19.75,1949,39.25
1275.75,1627579,1275.75
381.75,146149,381.75
305.0,93074,305.0
3218.5,10365069,3218.5
3501.25,12263549,3501.25
1950.25,3803906,1950.25
2167.5,4698904,2167.5
-396.25,157449,396.25
2624.75,6904644,2624.75
3302.5,10906854,3302.5
69.0,13786,95.0
2734.75,7480763,2734.75
884.5,784069,884.5
1821.0,3316412,1821.0
1172.0,1375522,1172.0
604.75,370035,604.75
890.0,801416,890.0
-487.0,237668,487.0
2224.5,4949035,2224.5
495.0,245394,495.0
2600.75,6789605,2600.75
531.25,298102,531.25
7194.5,51762476,7194.5
-913.0,833926,913.0
320.75,102980,320.75
518.5,282320,518.5
1278.75,1635607,1278.75
-244.25,63542,244.25
9124.25,83262015,9124.25
3059.5,9383416,3059.5
4997.25,24978678,4997.25
-241.5,59530,241.5
4314.0,18618628,4314.0
2382.0,5680280,2382.0
-1551.25,2415748,1551.25
449.25,204563,449.25
227.5,52328,227.5
2619.25,6871342,2619.25
2071.0,4289218,2071.0
1107.75,1237980,1107.75
997.0,994223,997.0
679.5,463542,679.5
3546.0,12578956,3546.0
4494.5,20204410,4494.5
2881.5,8303348,2881.5
2520.0,6360452,2520.0
-1862.5,3469604,1862.5
1256.0,1581212,1256.0
399.75,162436,399.75
739.5,546870,739.5
914.0,835622,914.0
-1436.0,2062222,1436.0
-1515.5,2299618,1515.5
5800.5,33667337,5800.5
1820.25,3318617,1820.25
-197.25,46390,197.25
1147.0,1318736,1147.0
921.75,869573,921.75
780.75,609597,780.75
3119.75,9732897,3119.75
3676.25,13524823,3676.25
448.25,201596,448.25
6826.25,46600521,6826.25
2376.5,5658044,2376.5
4336.5,18812354,4336.5
290.75,86356,290.75
321.0,105976,321.0
1515.75,2298229,1515.75
1703.25,2970452,1703.25
762.75,586010,762.75
851.0,724350,851.0
2116.75,4481474,2116.75
3488.0,12166162,3488.0
2188.75,4794851,2188.75
1169.0,1367504,1169.0
1615.75,2618558,1615.75
3705.0,13734776,3705.0
-1944.5,3808149,1944.5
1057.5,1119624,1057.5
1002.25,1005025,1002.25
4170.25,17393766,4170.25
3164.25,10014807,3164.25
1778.5,3166430,1778.5
3088.0,9538120,3088.0
-395.5,157728,395.5
7651.75,58574556,7651.75
981.0,962704,981.0
460.25,212476,460.25
3344.5,11187014,3344.5
2895.75,8392257,2895.75
-91.75,9333,91.75
-429.75,195731,429.75
1228.5,1509488,1228.5
1647.5,2715576,1647.5
2399.25,5757121,2399.25
699.75,503826,699.75
-1038.5,1090708,1038.5
973.5,948060,973.5
914.0,835410,914.0
3797.25,14419965,3797.25
4931.5,24319801,4931.5
1645.0,2706128,1645.0
-585.0,342230,585.0
422.5,178656,422.5
4374.5,19138074,4374.5
-1523.75,2324023,1523.75
3591.0,12896048,3591.0
4183.5,17508278,4183.5
1633.5,2671786,1633.5
611.0,373968,611.0
322.0,105146,322.0
2118.75,4491709,2118.75
3653.0,13345532,3653.0
1724.25,2973060,1724.25
3660.5,13403469,3660.5
520.75,272150,520.75
3697.75,13680010,3697.75
1100.25,1211489,1100.25
3065.75,9398917,3065.75
939.75,888056,939.75
2035.0,4141552,2035.0
395.0,156102,395.0
536.75,299042,536.75
3070.25,9427578,3070.25
1849.25,3420503,1849.25
2765.0,7646292,2765.0
3043.5,9264844,3043.5
116.0,15374,116.0
1879.5,3536026,1879.5
1164.25,1362113,1164.25
2308.0,5328786,2308.0
1471.75,2166203,1471.75
2865.25,8211754,2865.25
-1638.75,2687333,1638.75
2543.25,6472801,2543.25
1407.25,1986261,1407.25
3566.0,12716386,3566.0
3765.75,14181514,3765.75
